id_show,Companias_Produccion
11960.0, Halifax Film Company
194632.0,Vertigo Films
194632.0, Sky Studios
194632.0, Rogue State
156575.0,Universal Television
156575.0, Broadway Video
41552.0,sin informacion
106996.0,sin informacion
38953.0,sin informacion
211748.0,Film Dorothy
211748.0, Studio Dragon
211748.0, KT Studio Genie
129289.0,CJ ENM
129289.0, Studio Take One
41108.0,Polyphon
158088.0,sin informacion
32872.0,Maverick Television
42836.0,XEBEC
30684.0,Shaftesbury Films
12517.0,Columbia Pictures Television
40448.0,sin informacion
120516.0,sin informacion
78655.0,SIC - Sociedade Independente de Comunicação
78655.0, Estúdios Globo
78655.0, Núcleo Luiz Fernando Carvalho
93104.0,sin informacion
23313.0,Dynamic Planning
23313.0, Toei Video Company
74811.0,Higher Ground
86470.0,Yellow Bird
678.0,sin informacion
90489.0,sin informacion
41583.0,Numero Uno International
41583.0, Reteitalia
32533.0,Centralna Wytwórnia Programów i Filmów Telewizyjnych Poltel
98240.0,Blue-Zoo Animation Studio
36962.0,Steve Krantz Productions
36962.0, Mistral Daughter's Productions
21712.0,东阳青雨影视文化有限公司
90614.0,Pampa Films
90614.0, INCAA
89040.0,Histodoc
89040.0, France Télévisions
89040.0, ZED
89040.0, National Geographic
68138.0,Creators in Pack
211565.0,TBS
205259.0,Mercury Studios
25646.0,Company Pictures
25646.0, Channel 4 Television
88939.0,Hunan Broadcasting System
88939.0, MangoTV
75552.0,Seoul Broadcasting System
75552.0, YG Entertainment
158366.0,Square One Entertainment
158366.0, Mona Film Produktion
158366.0, ARD Degeto
12513.0,Gestmusic
76376.0,NAVER
76376.0, STRONGBERRY
31351.0,ICI RDI
31351.0, Avanti Groupe
31351.0, Le gars de la TV
31351.0, Les Productions Jacques K. Primeau
31397.0,Touchpaper Television
31397.0, ITV
223440.0,Viki
84751.0,sin informacion
50532.0,Karga Seven Pictures
50532.0, Ojo Pictures
53113.0,sin informacion
106850.0,FINE Entertainment
13350.0,YTV
13350.0, Nelvana
13350.0, 9 Story Media Group
46154.0,Record TV
46154.0, Cris Morena Group
46154.0, Yair Dori Media Group
46154.0, Televisa
231396.0,Elara Pictures
231396.0, All Facts
231396.0, Rough House Pictures
231396.0, HBO Documentary Films
11520.0,Tatsunoko Production
42982.0,SUNRISE
42982.0, TV Tokyo
42982.0, YOMIKO Advertising
46993.0,Matchbox Pictures
46993.0, BermanBraun
21788.0,GONZO
21788.0, G.D.H.
21788.0, TV Asahi
21788.0, IMAGICA
21788.0, Geneon Universal Entertainment
21788.0, Frontier Works
21788.0, Commonwealth United Entertainment
83463.0,北京若森数字科技有限公司
65602.0,Doga Kobo
89095.0,Mattel
89095.0, Studio B
89095.0, WildBrain Studios
63424.0,Kaufman Films
120090.0,WOWOW FILMS
156095.0,History
13805.0,sin informacion
156572.0,ITV Studios Germany
63763.0,YLE
63763.0, DR
63763.0, SVT
16142.0,ZZY Productions
16142.0, Compañía Iberoamericana de TV
212284.0,Beach House Pictures
87129.0,sin informacion
81676.0,Playmaker Media
123594.0,Titmouse
42549.0,Thames Television
67158.0,Conspiração Filmes
56964.0,Wise Entertainment
56964.0, Into Action Films
72598.0,DEMD Productions
72598.0, France Télévisions
71747.0,sin informacion
136440.0,iQIYI
34081.0,J.C.STAFF
105917.0,Česká televize
40314.0,Cinemax
40314.0, American Cinema Group
73732.0,Boomerang TV
73732.0, Atresmedia
65918.0,Rubicon TV
56210.0,ADHD Studios
56210.0, Friends Night
56210.0, Fragical Productions
139096.0,Six West Media
82770.0,Saetta inc.
212262.0,Plus Studio
212262.0, Lunapark
4696.0,sin informacion
42552.0,Eight Works
42552.0, Studio Dragon
230685.0,iQIYI
87133.0,Linghe
87133.0, Tencent Pictures
87133.0, Hunan Broadcasting System
87133.0, iQiyi Motion Pictures
56451.0,Beelink Productions
56451.0, Eagle Films Arabia
87086.0,YLE
87086.0, Yellow Film & TV
109332.0,sin informacion
226644.0,Half Yard Productions
109179.0,sin informacion
45662.0,Baby Cow Productions
156568.0,China Media Group
156568.0, iQIYI Pictures
156568.0, Tencent Pictures
60916.0,sin informacion
67098.0,Nickelodeon Animation Studio
109350.0,Anime Antenna Iinkai
109350.0, MediaBank
109350.0, Office 8-ban
109350.0, Pak Production
109350.0, White Bear
82714.0,Studio Dragon
82714.0, Kim Jong-hak Production
82509.0,Studio Hibari
82509.0, Lantis
109590.0,AbemaTV
15540.0,MGM Television
43257.0,sin informacion
130692.0,Emmay Entertainment
70698.0,"Zespol Filmowy ""Panorama"""
106676.0,C&I entertainment
106676.0, Culture Entertainment
231297.0,Propagate Content
62460.0,GMM Tai Hub (GTH)
87548.0,TV Tokyo
87548.0, C&I entertainment
60908.0,Engel Entertainment
62432.0,sin informacion
76402.0,sin informacion
34034.0,sin informacion
146408.0,GMMTV
63733.0,sin informacion
44230.0,J.C.STAFF
24856.0,sin informacion
76975.0,Studio Eromatick
33836.0,Southern Star
79650.0,KMEDIA
351.0,sin informacion
71711.0,WTFN Entertainment
46415.0,Jungle Entertainment
10327.0,sin informacion
13831.0,Harve Bennett Productions
13831.0, Universal Television
73976.0,HOP-Produção Audiovisual Unipessoal
63439.0,Mosfilm
63439.0, Marmot Film
62514.0,Snake Films
122543.0,sin informacion
34075.0,sin informacion
13887.0,sin informacion
81683.0,sin informacion
63453.0,MAPPA
63453.0, TFC
11737.0,sin informacion
67405.0,sin informacion
66601.0,Kemna & Zonen
92968.0,sin informacion
135753.0,Neo Entertainment
62513.0,CUCURI
156744.0,sin informacion
83151.0,sin informacion
93428.0,Diagonal Televisión
224482.0,MTV Entertainment Studios
224482.0, Ntertain
224482.0, Sony Music Latin
45438.0,NHK
45438.0, BeeTrain
45438.0, Sentai Filmworks
45438.0, Sogo Vision
63765.0,sin informacion
71883.0,Gossip Event & Productions
31422.0,sin informacion
68443.0,Monster
70058.0,Viacom18 Studios
70058.0, Voot Originals
70058.0, Voot Kids
70058.0, Nickelodeon
75380.0,sin informacion
93822.0,EMT²
40367.0,StoryOf... Oy
40367.0, Yellow Film & TV
5675.0,sin informacion
86570.0,J.E. Films (Julian Esteban Films)
86570.0, Tetra Média Fiction / La pépinière
374.0,Lynch Entertainment
374.0, MGM/UA Television
374.0, Hal Roach Studios
374.0, Lynch/Biller Productions
374.0, RHI Entertainment
121840.0,A-1 Pictures
121840.0, Aniplex
121840.0, Hakuhodo DY Music & Pictures
121840.0, CMI
121840.0, Tokyo MX
121840.0, ABC Animation
121840.0, WOWOW
121840.0, Contents Seed
121840.0, Bushiroad
64827.0,bildundtonfabrik
130438.0,Cedars Art Production
65382.0,EMT²
65382.0, Kinema Citrus
38486.0,Noé Productions
8361.0,Estúdios Globo
88597.0,Tsuburaya Productions
2087.0,sin informacion
155019.0,TBS
87980.0,Silkwood
199966.0,WIT STUDIO
97425.0,Fuji Television Network
74000.0,MBC
74000.0, Studio Santa Claus Entertainment
2112.0,DreamWorks Television
2112.0, NBC Studios
337.0,Sunset Road Productions
337.0, Warner Bros. Television
66623.0,Universal Television
66623.0, Broadway Video
66623.0, 3 Arts Entertainment
66623.0, Brillstein Entertainment Partners
77339.0,Solaris Promo Production
77339.0, Studio Ostrov
77339.0, IKa Film
63500.0,소금빛미디어(주)
1503.0,sin informacion
31616.0,NHK
112671.0,sin informacion
105222.0,sin informacion
22831.0,OLM
88201.0,Aurum Film
7615.0,sin informacion
952.0,sin informacion
67761.0,sin informacion
95070.0,Anonymous Content
3656.0,sin informacion
127428.0,sin informacion
67719.0,Rooster Teeth Productions
67719.0, Ralph Smyth Entertainment
55509.0,Diamond City Films
55509.0, Column Film
45673.0,sin informacion
11001.0,sin informacion
214961.0,sin informacion
206489.0,sin informacion
72746.0,Take Shot
115991.0,National Geographic
115991.0, Wildstar Films
33054.0,Magical Elves
11376.0,sfm Entertainment
11376.0, McGowan Productions
87055.0,APPP Company
87055.0, Streamline Pictures
67528.0,Good Human Productions
48659.0,sin informacion
124531.0,Fox News
47357.0,The Mount Company
47357.0, Preston Stephen Fischer Company
47357.0, Republic Television
45559.0,NFL Films
128210.0,ESPN Films
128210.0, ESPN
128210.0, Religion of Sports
128210.0, 199 Productions
128210.0, NFL Films
41775.0,sin informacion
10458.0,Marterto Productions
10458.0, Brennan-Westgate
232401.0,sin informacion
19890.0,ZDF
66497.0,Bigger Bang
65316.0,sin informacion
12050.0,Tezuka Productions
12050.0, dentsu
12050.0, Sony Pictures
112865.0,sin informacion
215780.0,Wilma Film
215780.0, Odeon Fiction GmbH
69194.0,Blinder Films
75660.0,Mod Producciones
75660.0, Telecinco Cinema
158900.0,sin informacion
29571.0,RTL Television
41755.0,RAI
41755.0, Smile Production
210272.0,The LAMP
210272.0, Studio Wavve
109922.0,Mobra Films
117310.0,Asahi Production
117310.0, Warner Bros. Japan
117310.0, SUNBORN Network Technology
117310.0, MICA Team
97122.0,TLC
73667.0,Estúdios Globo
202460.0,KOKO Entertainment
209326.0,Bits N Bots Media
47806.0,sin informacion
64079.0,sin informacion
90209.0,Gardner Films
55589.0,SILVER LINK.
90395.0,T-Rex
29884.0,sin informacion
67503.0,HitRecord Films
75647.0,UFA Film- und Fernseh GmbH
75647.0, Reteitalia
38791.0,Estúdios Globo
61800.0,Diagonal TV
152.0,Star Creatives
48164.0,Balzer International Films (BIF) Ltd.
122108.0,HYBE
122108.0, Big Hit Entertainment
77389.0,Remstar Productions
77389.0, JLA Productions
77389.0, Future Film Production
77389.0, TF1
118111.0,sin informacion
1717.0,Mike Young Productions
1717.0, Taffy Entertainment
1717.0, John Doze Studios
1717.0, Antefilms Production
1717.0, Telegael
67351.0,25/7 Productions
128486.0,shahid
214378.0,sin informacion
16728.0,Clokey Productions Inc.
72528.0,project No.9
1753.0,sin informacion
36154.0,sin informacion
110833.0,Drama Republic
1243.0,Metronome Productions
36160.0,sin informacion
80609.0,Asatsu-DK
136.0,ITC Entertainment
72368.0,Sony Pictures Television Studios
72368.0, Den of Thieves
72368.0, Principato-Young Entertainment
72368.0, Electric Avenue
75310.0,Story TV
210876.0,sin informacion
44495.0,TVE
106322.0,Nippon Television Network Corporation
3802.0,20th Century Fox Television
3802.0, Glen A. Larson Productions
117.0,FilmFair
117.0, ITV Central
122111.0,sin informacion
45410.0,Bambú Producciones
72503.0,sin informacion
45865.0,Estúdios Globo
64052.0,Panorama Studio
76866.0,Toei Animation
12826.0,Ruby-Spears Productions
35583.0,OLM
157731.0,The Mediapro Studio
124549.0,Dreamscape Entertainment Television
4424.0,Aaron Spelling Productions
172.0,Tollin/Robbins Productions
172.0, HBO
67081.0,CBBC Productions
94377.0,sin informacion
68794.0,MoonScoop
42245.0,Murakami Wolf Swenson
42245.0, MGM Television
241305.0,sin informacion
10151.0,Universal Television
10151.0, CBS
10151.0, J&M Entertainment
10151.0, McCadden Productions
10151.0, Revue Studios
10151.0, NBC
43860.0,Tollin/Robbins Productions
43860.0, Mike Tollin Productions
43860.0, FremantleMedia North America
79829.0,Global Road Entertainment
79829.0, A+E Studios
67345.0,PiLi International Multimedia
12868.0,Red Sand
1279.0,Tsuburaya Productions
233531.0,3Pas Studios
233531.0, Visceral
233531.0, Amazon Studios
92388.0,Blackfella Films
76721.0,ARMS
75675.0,WeiT Media
43087.0,sin informacion
78181.0,Playboy Entertainment Group
205988.0,MBS
29407.0,Comedy Central
1746.0,sin informacion
67059.0,sin informacion
66246.0,sin informacion
34234.0,CapturedTV
43117.0,sin informacion
69877.0,Cinema Gypsy Productions
69877.0, Blue Ice Pictures
69877.0, Out of Africa Entertainment
3560.0,Yoram Gross Films
80461.0,Studio Deen
195684.0,ABC News
103568.0,WOWOW
6088.0,sin informacion
71654.0,sin informacion
42456.0,Hamster Productions
42456.0, TF1
42456.0, TSR
15670.0,Paramount Television Studios
16287.0,Kyodo Television
16287.0, Fuji Television Network
15604.0,aSis Yapım
210580.0,Tencent Penguin Pictures
210580.0, Linmon Pictures
125506.0,51 Minds Entertainment
154522.0,Sidus
154522.0, XLPICTURES
16257.0,sin informacion
66211.0,Fantagio
83518.0,Chorokbaem Media
62414.0,sin informacion
74222.0,sin informacion
81006.0,Netflix
81006.0, Yoshimoto Kogyo
81006.0, YD Creation
154571.0,Plural Entertainment
154571.0, TVI - Televisão Independente
69874.0,EuroVideo Medien GmbH
69874.0, Bavaria Film
69874.0, Corona Filmproduktion
69874.0, Sat.1
36894.0,Studio D.T. Film s.c
819.0,sin informacion
58564.0,sin informacion
21381.0,Thames Television
212055.0,KOTV
137031.0,Sreda
6361.0,Studio B Productions
6361.0, TMO Film
6361.0, Nelvana
64775.0,SP Televisão
67607.0,No Pictures Please
93319.0,XFLAG
93319.0, Studio Hibari
195747.0,SLL
195747.0, Megaphone
119985.0,sin informacion
35335.0,DQ Entertainment
35335.0, ZDF Enterprises
35335.0, MoonScoop
71091.0,Sayaka Producciones Audiovisuales
66219.0,Studio Xilam
197081.0,KT Studio Genie
128184.0,Studio Dragon
128184.0, CJeS Studios
128184.0, Arc Media
84155.0,Kross Pictures
3727.0,Eupolis Productions
3727.0, NBC
94653.0,Avalon Television
80490.0,FremantleMedia North America
80490.0, Nickelodeon Productions
2146.0,TBS
19230.0,sin informacion
2874.0,Franklin/Waterman Productions
2874.0, Jay Bernstein Enterprises Inc.
2874.0, The Kushner-Locke Company
226404.0,sin informacion
209055.0,Tencent Video
209055.0, Tencent Penguin Pictures
45381.0,sin informacion
77631.0,sin informacion
2891.0,sin informacion
5393.0,sin informacion
58559.0,sin informacion
74216.0,Thank You
74216.0, Brain! Productions
40803.0,Trebitsch Produktion International GmbH
40803.0, ARD Degeto
40803.0, UFA Fiction
40803.0, teamWorx
111592.0,Florentine Films
111592.0, WETA
111592.0, PBS
45186.0,Shin-Ei Animation
89387.0,Institute of Antoniano
89387.0, Rainbow
89387.0, RAI
215069.0,ITN Productions
62153.0,Central Partnership
45954.0,SILVER LINK.
35417.0,Cité-Amérique
35417.0, Box TV
121435.0,OGM Pictures
74021.0,sin informacion
10094.0,Savannah Productions
10094.0, 20th Century Fox Television
10094.0, Hancarr Productions
69880.0,sin informacion
3255.0,sin informacion
72453.0,MTG Studios
72453.0, Film i Väst
72453.0, SF Studios
224333.0,Endemol Shine India
62925.0,iWill Media
69818.0,YLE
95459.0,sin informacion
86743.0,Filthy Productions
86743.0, Jungle Entertainment
74381.0,DandeLion Animation Studio
74381.0, Polygon Pictures
74395.0,sin informacion
204148.0,Doga Kobo
204148.0, Aniplex
94600.0,sin informacion
80219.0,sin informacion
19384.0,CET 21
17640.0,sin informacion
15307.0,Hanna-Barbera Productions
45789.0,Bavaria Fiction
24722.0,Group TAC
136011.0,Showtime Documentary Films
136011.0, Guendelman & Timor Productions
136011.0, MA Productions Inc.
84181.0,Great Southern Television
124968.0,All3Media
55323.0,sin informacion
2997.0,World Productions
2997.0, BBC
2997.0, Island World Productions
195635.0,TBS
62058.0,Karga Seven Pictures
69831.0,Broadview TV
77276.0,Nouvelles Éditions de Films (NEF)
77276.0, Office de Radiodiffusion Télévision Française
101948.0,TVE
101948.0, Morena Films
30907.0,sin informacion
66067.0,Hideout Pictures
79129.0,sin informacion
35871.0,Asahi Production
66061.0,Dakota Pictures
81465.0,sin informacion
10029.0,sin informacion
126723.0,Beijing iQiyi Technology Co.
126723.0, Ltd.
66052.0,Mediaset
77260.0,Doga Kobo
71404.0,sin informacion
117125.0,Kam&Ka
117125.0, Ramona Productions
74993.0,sin informacion
202934.0,sin informacion
3237.0,Columbia TriStar Television
213328.0,C More Entertainment
16210.0,Rafshoon Communications
16210.0, Abby Mann Productions
16210.0, Finnegan/Pinchuk Productions
232496.0,Las Estrellas Studios
61187.0,Mesquite Productions
3232.0,Television Programs of America (TPA)
3232.0, ITC Entertainment
10009.0,Filmation Associates
10009.0, Viacom Productions
73108.0,Hoods Entertainment
89377.0,sin informacion
77271.0,Media Mix Japan
77271.0, 5年D組
77271.0, TV Asahi
94615.0,Studio Dragon
94615.0, Logos Film
154889.0,Studio Dragon
154889.0, Story & Pictures Media
81966.0,Dreamax Television
875.0,TeleNext Media
875.0, RDF Television
875.0, CBS
875.0, Procter & Gamble Productions
132123.0,9224-0241 québec Inc
90837.0,October Films
90837.0, Brutal Media
90837.0, Starbucks Productions
74706.0,sin informacion
220878.0,Perro Azul
220878.0, Pirexia Films
220878.0, TelevisaUnivision
61530.0,Seven
61530.0, Dream Creation
48245.0,Jay Walk Studio
48245.0, Perfect World Pictures
111980.0,Tims Productions
40361.0,sin informacion
34485.0,sin informacion
9799.0,Adaptive Studios
9799.0, Bravo Cable
72030.0,sin informacion
65968.0,NHK
91913.0,Ryan Seacrest Productions
91913.0, Tower Productions
63555.0,sin informacion
35184.0,Production I.G
199925.0,sin informacion
64466.0,Good Story Media
74532.0,Peacock Productions
64843.0,sin informacion
31120.0,Pan Entertainment
66632.0,sin informacion
2159.0,Toei Company
90022.0,sin informacion
9768.0,sin informacion
111487.0,Brasil Paralelo
67144.0,sin informacion
31106.0,sin informacion
135349.0,sin informacion
10289.0,Regency Enterprises
10289.0, Warner Bros. Animation
10289.0, Warner Bros. Television
10289.0, Le Studio Canal+
10289.0, Nelvana
2167.0,sin informacion
107128.0,Sharp Entertainment
65165.0,BBC Studios Natural History Unit
65165.0, Discovery Channel
65165.0, BBC
39485.0,sin informacion
107324.0,ZEE5
208130.0,India Today
3961.0,Warren & Rinsler Productions
3961.0, The Townsend Entertainment Company
3961.0, Warner Bros. Television
89865.0,Applause Entertainment
89865.0, Banijay Asia
30987.0,sin informacion
65141.0,Télé Images Productions
65141.0, De Mas & Partners
65141.0, Agogo Media
65141.0, Zodiak Kids
65141.0, Monello Productions
65141.0, France 3
65141.0, Rai Fiction
61563.0,Sony Pictures Television Studios
61563.0, Olive Bridge Entertainment
61563.0, CBS Studios
64457.0,sin informacion
225864.0,Falcon Pictures
133280.0,Les films de l'instant
133280.0, ARTE
133280.0, Versus Production
68481.0,Drugi Plan
73419.0,sin informacion
65179.0,MDR
65179.0, NDR
65179.0, BR
65179.0, ARD Degeto
65179.0, SWR
65179.0, RBB
65179.0, WDR
65179.0, teamWorx
65179.0, ARD
67152.0,LMNO Productions
81403.0,Scarlett Production
15536.0,sin informacion
206817.0,ABC News Studios
206817.0, Latchkey Films
102355.0,sin informacion
117505.0,KODA Entertainment
117505.0, Keshet Broadcasting
51710.0,Moody Street Kids
51710.0, Kickstart
81990.0,BBC
81990.0, BBC Open University Production Centre
81990.0, BBC Religion & Ethics Production Salford
136137.0,sin informacion
67691.0,M.F.P.
67691.0, France Télévisions
114105.0,Cinefilm*
114105.0, Disney Branded Television
97276.0,sin informacion
287.0,sin informacion
83745.0,sin informacion
82157.0,sin informacion
82111.0,LOOKS
82111.0, Les Films d'ici
82111.0, Iris Productions
218634.0,Lunapark
218634.0, Plus Studio
67694.0,Sumayoko
218663.0,BBC Current Affairs
19416.0,Fuji Television Network
886.0,Rai Fiction
886.0, Lux Vide
886.0, Grupa Filmowa Baltmedia & Studio Filmowe Projektor
