id_show,Paises_Produccion
88713.0,United States of America
67384.0,United States of America
43982.0,United Kingdom
94372.0,United States of America
32729.0,United States of America
14853.0,Brazil
14853.0,Morocco
42282.0,United States of America
484.0,United States of America
79130.0,Canada
108261.0,South Korea
65942.0,Japan
61295.0,Japan
82728.0,Australia
82728.0,United Kingdom
71694.0,United States of America
85404.0,South Korea
713.0,sin informacion
734.0,sin informacion
34109.0,Canada
34109.0,Japan
63522.0,France
63522.0,United States of America
2693.0,sin informacion
96658.0,United States of America
58937.0,United States of America
77459.0,United States of America
70573.0,United States of America
103506.0,United States of America
92433.0,Mexico
7482.0,United States of America
70865.0,Colombia
70865.0,Spain
70865.0,Mexico
70865.0,Panama
62255.0,Japan
198102.0,United Kingdom
103026.0,United States of America
46041.0,Japan
100074.0,Germany
32573.0,United Kingdom
33234.0,United Kingdom
33234.0,Germany
33234.0,Canada
103787.0,Mexico
103787.0,United States of America
63647.0,sin informacion
815.0,United Kingdom
96716.0,United States of America
4625.0,sin informacion
5895.0,Japan
5895.0,United States of America
16946.0,sin informacion
33987.0,sin informacion
111837.0,United States of America
33873.0,United States of America
103992.0,United States of America
2777.0,France
1430.0,United Kingdom
1430.0,United States of America
133727.0,United States of America
83135.0,United States of America
84052.0,Germany
100963.0,United States of America
4232.0,sin informacion
81292.0,United States of America
84503.0,United States of America
6024.0,United States of America
56425.0,Japan
2745.0,sin informacion
128876.0,New Zealand
128876.0,United Kingdom
17149.0,Japan
4376.0,United States of America
94423.0,Japan
931.0,United States of America
2604.0,United States of America
68427.0,United States of America
83685.0,United States of America
114461.0,United States of America
126525.0,Spain
116989.0,United States of America
90766.0,United States of America
35527.0,sin informacion
62602.0,Japan
120452.0,Canada
88043.0,Japan
119988.0,Spain
1998.0,United States of America
237.0,United States of America
9302.0,Japan
126531.0,Spain
90823.0,Argentina
90823.0,Brazil
2706.0,sin informacion
66579.0,Mexico
79588.0,United States of America
135918.0,Italy
65329.0,Japan
4601.0,United States of America
46638.0,Australia
46638.0,New Zealand
46638.0,United Kingdom
46638.0,United States of America
98214.0,Mexico
90811.0,United Kingdom
90811.0,United States of America
2742.0,sin informacion
73117.0,Czech Republic
73117.0,United States of America
37664.0,United States of America
103411.0,South Africa
65817.0,United States of America
6516.0,United States of America
156077.0,sin informacion
48860.0,United States of America
196454.0,United States of America
1678.0,United States of America
49009.0,United States of America
4575.0,United States of America
61755.0,Japan
3934.0,United States of America
68188.0,Japan
61986.0,United States of America
43.0,Chile
104157.0,Iceland
62640.0,Japan
85833.0,United States of America
43062.0,Brazil
43062.0,Canada
1739.0,sin informacion
81983.0,United States of America
37419.0,Japan
13579.0,United Kingdom
3172.0,United States of America
2192.0,United States of America
2192.0,Japan
72306.0,Mexico
105288.0,United States of America
397.0,sin informacion
83247.0,Czech Republic
83247.0,United States of America
80825.0,Brazil
80825.0,Morocco
98187.0,United Kingdom
66329.0,South Korea
71731.0,United States of America
71731.0,Mexico
72755.0,Canada
68799.0,United States of America
114478.0,Chile
114478.0,France
114478.0,India
114478.0,Ireland
114478.0,Japan
114478.0,South Africa
114478.0,South Korea
114478.0,Spain
114478.0,United Kingdom
114478.0,United States of America
7869.0,sin informacion
64163.0,Japan
6005.0,United States of America
4656.0,United States of America
1867.0,sin informacion
120462.0,United States of America
219.0,sin informacion
89233.0,United States of America
46976.0,Canada
61018.0,United States of America
156902.0,United Kingdom
156902.0,United States of America
1466.0,United States of America
128252.0,Colombia
98201.0,United States of America
72548.0,South Korea
83880.0,United Kingdom
11767.0,Japan
11767.0,United States of America
75209.0,Brazil
75209.0,United States of America
75209.0,Israel
75209.0,Italy
96162.0,South Korea
58111.0,United States of America
57092.0,Belgium
57092.0,United Kingdom
81559.0,United States of America
154825.0,South Korea
39276.0,United States of America
2009.0,sin informacion
85853.0,United States of America
6673.0,sin informacion
94404.0,Japan
134297.0,United States of America
34793.0,Japan
105177.0,United States of America
60626.0,Mexico
60626.0,United States of America
114922.0,United States of America
64320.0,South Korea
46880.0,United States of America
91602.0,United States of America
39297.0,sin informacion
100617.0,Japan
100617.0,United States of America
129495.0,Australia
129495.0,United States of America
63201.0,Australia
84969.0,United States of America
60905.0,sin informacion
12970.0,Mexico
67667.0,Japan
21631.0,Spain
85844.0,Japan
65292.0,Japan
133723.0,United States of America
78173.0,United States of America
132141.0,Mexico
132141.0,United States of America
61695.0,Japan
4598.0,United States of America
1570.0,Canada
1570.0,France
63646.0,United States of America
103435.0,sin informacion
39218.0,Japan
17438.0,Japan
194583.0,United States of America
110695.0,United States of America
90602.0,sin informacion
61720.0,Argentina
77568.0,Mexico
61602.0,Colombia
19125.0,Mexico
19566.0,Germany
19566.0,Canada
19566.0,United States of America
19566.0,Italy
62917.0,Brazil
97951.0,United States of America
958.0,Canada
97539.0,United States of America
61381.0,United States of America
62320.0,United States of America
2567.0,United States of America
17463.0,sin informacion
111616.0,United States of America
45845.0,Japan
67676.0,Japan
10268.0,France
10268.0,United Kingdom
12568.0,Mexico
4303.0,United States of America
78122.0,Japan
43016.0,United States of America
61415.0,Japan
43284.0,Mexico
44914.0,sin informacion
64199.0,United States of America
39362.0,Canada
65784.0,Canada
94951.0,United States of America
12504.0,sin informacion
95314.0,Mexico
93736.0,Canada
93736.0,United States of America
51370.0,United States of America
90257.0,United States of America
1480.0,United States of America
60956.0,South Korea
1450.0,United States of America
99048.0,South Korea
95249.0,United States of America
110309.0,Japan
96481.0,Turkey
96481.0,United States of America
1097.0,Japan
195670.0,United States of America
81879.0,United States of America
87539.0,United States of America
32778.0,sin informacion
95603.0,Turkey
127571.0,Mexico
73925.0,United States of America
1813.0,United Kingdom
115577.0,Canada
115577.0,Japan
115577.0,United States of America
2359.0,United States of America
114705.0,United States of America
117030.0,United States of America
73488.0,France
97890.0,United States of America
61378.0,United States of America
114165.0,United States of America
33213.0,United States of America
135647.0,Philippines
68854.0,Japan
69295.0,Japan
418.0,United States of America
63314.0,Mexico
80563.0,Japan
79.0,United States of America
105213.0,Brazil
61244.0,United Kingdom
93019.0,Japan
8803.0,Japan
7704.0,New Zealand
66980.0,Germany
12536.0,Japan
93292.0,United States of America
103786.0,Canada
103786.0,Ireland
103786.0,United States of America
221300.0,United States of America
111625.0,United States of America
66761.0,France
66761.0,Italy
66761.0,United Kingdom
120587.0,sin informacion
49157.0,Canada
49157.0,Bulgaria
49157.0,United States of America
31687.0,Japan
7831.0,United Kingdom
10926.0,Japan
3319.0,sin informacion
104699.0,Japan
39510.0,United States of America
670.0,United States of America
101512.0,United States of America
61314.0,Canada
61314.0,France
657.0,sin informacion
2397.0,United States of America
80335.0,United States of America
60741.0,Canada
60741.0,United States of America
42154.0,United Kingdom
97609.0,Spain
64555.0,Canada
73126.0,United States of America
67230.0,United States of America
95665.0,United States of America
21755.0,sin informacion
3470.0,United States of America
2719.0,United Kingdom
61670.0,South Korea
42280.0,Mexico
153519.0,Brazil
153519.0,United States of America
2410.0,United States of America
12614.0,sin informacion
5028.0,Canada
5028.0,United States of America
62084.0,United Kingdom
152483.0,United States of America
112077.0,Sweden
112077.0,United States of America
82791.0,Australia
15114.0,sin informacion
42350.0,Mexico
87050.0,United States of America
4459.0,United States of America
67861.0,United States of America
15822.0,sin informacion
6549.0,Germany
6549.0,India
6549.0,United States of America
83050.0,United States of America
79593.0,United States of America
67752.0,Canada
67752.0,United States of America
8624.0,sin informacion
133086.0,Mexico
99509.0,Austria
81747.0,United States of America
88512.0,United States of America
109330.0,Canada
109330.0,United States of America
93826.0,United States of America
39336.0,United States of America
83981.0,United Kingdom
80477.0,Japan
39279.0,sin informacion
764.0,United Kingdom
39331.0,United States of America
70485.0,sin informacion
136322.0,United States of America
153411.0,Argentina
153411.0,Colombia
153411.0,Spain
153411.0,United States of America
37305.0,Japan
96571.0,South Korea
64433.0,United States of America
7217.0,Argentina
100444.0,United Kingdom
73946.0,Japan
44856.0,Australia
81532.0,United States of America
62227.0,Japan
104108.0,Brazil
94413.0,Spain
92053.0,United States of America
80671.0,Japan
10331.0,sin informacion
89572.0,United States of America
70540.0,sin informacion
2685.0,United States of America
